timestamp_utc,lat,lon,region,significant_wave_height_m,peak_period_s,mean_wave_direction_deg
2023-10-16T05:32:15.981700+00:00,16.7844,74.46815,Arabian Sea,1.8442,9.2595,274.93
2024-10-21T07:11:06.565455+00:00,-1.75678,91.26117,Andaman Sea,1.8492,8.6143,265.43
2023-11-21T06:57:21.778014+00:00,15.76517,91.61724,Bay of Bengal,1.9908,8.9121,238.05
2025-09-24T08:11:57.579972+00:00,0.61256,82.58704,Indian Ocean,2.2109,8.6871,264.82
2025-07-15T02:58:35.589445+00:00,-2.78791,77.07208,Indian Ocean,1.0286,7.5791,202.55
2023-10-18T16:29:17.200691+00:00,17.45373,85.14836,Bay of Bengal,2.2872,8.4127,271.12
2025-05-28T17:39:51.045616+00:00,21.15409,68.50607,Arabian Sea,2.4373,8.2213,209.65
2025-04-09T15:30:41.821750+00:00,21.7826,76.8059,Arabian Sea,2.4279,8.6031,180.76
2025-04-05T04:58:55.948960+00:00,3.2481,99.36665,Andaman Sea,2.2037,8.6029,202.14
2025-10-03T08:02:58.495192+00:00,4.32315,64.07254,Indian Ocean,2.032,8.6285,289.79
2025-02-10T20:15:05.231906+00:00,13.68523,85.4264,Bay of Bengal,2.2945,8.434,193.27
2023-09-21T13:32:32.915446+00:00,20.77989,70.34871,Arabian Sea,1.9206,8.19,271.46
2025-07-11T01:36:24.512947+00:00,2.69299,68.94487,Indian Ocean,0.7784,6.4069,198.89
2025-08-10T23:02:39.197760+00:00,11.70374,69.82331,Arabian Sea,2.1155,10.3113,234.9
2023-09-27T04:49:38.912773+00:00,3.04201,85.91442,Indian Ocean,2.3791,10.6512,280.43
2024-10-13T03:20:22.361748+00:00,-0.04857,94.57315,Andaman Sea,2.1995,7.761,262.08
2025-08-29T13:36:11.858222+00:00,4.27444,62.95903,Indian Ocean,1.7084,8.3097,239.58
2024-03-28T20:06:42.633832+00:00,10.16356,67.93039,Arabian Sea,2.0001,9.7976,171.45
2023-09-17T07:38:30.053297+00:00,12.31452,94.47541,Bay of Bengal,2.2655,9.8038,292.45
2023-10-31T03:07:37.265249+00:00,17.80292,84.9991,Bay of Bengal,2.6159,8.4914,261.63
2024-06-03T05:37:34.653142+00:00,16.20362,82.66636,Bay of Bengal,1.4124,8.561,202.38
2024-04-20T12:13:25.396579+00:00,7.38697,89.37568,Bay of Bengal,1.9771,8.5398,183.22
2024-07-14T16:23:44.625391+00:00,7.97658,99.33185,Bay of Bengal,1.5933,8.8818,273.96
2025-04-27T21:01:07.816387+00:00,-3.71186,82.62085,Indian Ocean,2.5173,9.9735,148.79
2025-10-12T20:01:05.615939+00:00,13.74448,96.61971,Bay of Bengal,2.3391,8.1991,277.15
2023-08-31T00:06:46.028323+00:00,23.43809,84.46513,Indian Ocean,1.9389,9.347,271.23
2024-06-24T18:11:47.014899+00:00,8.02709,78.30205,Bay of Bengal,1.5877,7.8032,227.61
2025-12-22T10:35:15.828829+00:00,3.5123,64.21417,Indian Ocean,0.9592,7.3935,265.92
2024-03-01T09:39:47.982406+00:00,13.2283,85.22382,Bay of Bengal,1.6483,7.8034,156.82
2025-06-21T06:27:01.572179+00:00,8.62206,67.69473,Arabian Sea,1.8131,8.2803,162.99
2025-02-04T00:18:09.325106+00:00,21.42439,93.02689,Bay of Bengal,2.1421,9.0191,184.47
2024-10-16T04:52:39.407670+00:00,10.16154,84.56035,Bay of Bengal,2.3083,7.8571,274.92
2024-10-04T01:15:17.981998+00:00,7.18449,65.29535,Arabian Sea,2.505,8.4176,270.83
2023-06-22T08:55:30.725606+00:00,-0.61132,85.89957,Indian Ocean,0.997,6.6481,240.78
2023-04-16T00:09:54.240803+00:00,0.26176,62.15698,Indian Ocean,2.1256,10.5013,159.01
2024-04-15T04:45:54.541356+00:00,-1.47767,92.43541,Andaman Sea,2.0631,9.2424,162.0
2025-03-21T06:14:10.217577+00:00,21.78849,64.29706,Arabian Sea,2.6514,7.6954,176.2
2023-03-16T07:39:02.247701+00:00,22.62276,96.32972,Indian Ocean,2.0199,8.7864,142.97
2023-02-06T05:30:35.807308+00:00,20.88538,89.91344,Bay of Bengal,1.9008,9.39,157.05
2023-07-21T15:04:40.310979+00:00,15.71686,60.00398,Arabian Sea,1.9427,7.9079,185.29
2023-12-04T06:21:22.927159+00:00,21.74484,78.33592,Bay of Bengal,1.7076,7.9003,250.99
2025-06-01T06:02:18.887342+00:00,7.8867,63.5594,Arabian Sea,1.9678,7.4287,191.28
2024-11-25T22:54:57.596059+00:00,9.48681,99.1941,Bay of Bengal,1.8133,8.6324,201.94
2025-08-03T06:23:13.788072+00:00,6.10833,87.33667,Bay of Bengal,1.7606,8.9579,286.72
2023-05-02T02:20:17.006912+00:00,8.29548,90.5159,Bay of Bengal,2.1358,8.1913,178.26
2024-12-02T23:42:57.511678+00:00,19.54859,73.28123,Arabian Sea,1.8147,7.3204,235.47
2025-03-23T00:50:33.587564+00:00,18.09087,68.80533,Arabian Sea,2.2174,9.7313,195.01
2025-08-07T10:32:56.428347+00:00,4.79915,71.19842,Indian Ocean,1.1741,8.0877,245.67
2023-12-19T16:11:00.111927+00:00,4.76523,65.35137,Indian Ocean,1.1648,7.3655,269.9
2024-08-15T09:51:04.450175+00:00,20.28985,89.26,Bay of Bengal,2.1712,7.4085,269.0
2024-07-13T17:31:25.368737+00:00,3.82928,98.65493,Andaman Sea,1.4652,7.4028,256.63
2024-02-10T14:28:13.030968+00:00,18.83731,80.80836,Bay of Bengal,2.0446,9.2604,197.45
2024-12-25T03:26:47.561592+00:00,1.40037,79.91594,Indian Ocean,1.5764,7.9388,253.05
2024-12-28T12:06:58.890227+00:00,21.07678,90.90707,Bay of Bengal,1.6807,8.8073,206.0
2023-01-07T04:41:52.590598+00:00,-1.65176,62.27468,Indian Ocean,0.8263,6.5038,268.41
2024-08-01T01:21:30.585460+00:00,6.34453,60.93757,Arabian Sea,2.2621,7.6504,225.09
2025-07-05T23:17:40.153338+00:00,10.63274,88.7104,Bay of Bengal,1.5466,7.645,244.51
2025-01-10T13:01:46.352312+00:00,1.00258,60.24763,Indian Ocean,1.2336,7.5345,238.84
2024-08-10T02:00:13.757944+00:00,0.17249,71.05572,Indian Ocean,1.5388,8.3213,272.58
2025-07-16T21:56:23.917393+00:00,-0.73657,87.38111,Indian Ocean,1.9748,10.0856,267.46
2025-08-28T16:30:05.860092+00:00,12.6688,88.03002,Bay of Bengal,2.3401,9.2388,269.23
2024-12-02T10:50:12.681589+00:00,22.98471,72.5096,Arabian Sea,2.0276,8.0413,214.55
2024-01-11T17:47:19.950407+00:00,12.76548,76.66261,Arabian Sea,1.6618,8.7644,231.0
2024-03-04T23:39:01.502630+00:00,16.16848,78.46645,Bay of Bengal,1.5646,8.2875,173.72
2023-11-11T01:57:28.897572+00:00,5.14116,71.15153,Arabian Sea,2.2248,8.5997,271.02
2024-01-04T04:16:23.093187+00:00,5.76263,92.96979,Bay of Bengal,1.2485,8.2399,190.21
2024-01-26T11:07:36.723770+00:00,7.60808,89.07018,Bay of Bengal,1.3478,8.9182,163.51
2023-03-21T19:09:44.437374+00:00,2.0345,99.04383,Andaman Sea,2.264,7.6218,185.36
2023-11-23T17:35:36.794530+00:00,20.69514,61.11831,Arabian Sea,2.0528,8.0609,284.8
2024-06-06T00:38:45.388231+00:00,9.52612,67.16979,Arabian Sea,1.9801,9.6552,168.53
2024-01-29T08:44:23.363330+00:00,5.17133,67.93802,Arabian Sea,2.1776,9.0039,209.07
2025-05-20T14:44:43.171954+00:00,11.33461,96.55687,Bay of Bengal,1.9545,8.0793,221.43
2024-08-20T14:45:23.729546+00:00,3.49089,82.39555,Indian Ocean,1.438,8.4726,273.42
2024-12-01T09:18:46.733227+00:00,23.8542,81.20396,Indian Ocean,1.9019,10.3524,231.45
2023-10-07T04:26:13.860842+00:00,18.72455,76.98869,Arabian Sea,2.6094,8.245,272.04
2024-05-19T18:31:50.471537+00:00,-2.26763,91.46781,Indian Ocean,1.9969,9.1278,200.16
2025-01-09T20:57:32.741448+00:00,5.30461,88.95076,Bay of Bengal,1.8579,8.3595,167.86
2023-11-27T02:35:54.082177+00:00,11.57159,70.128,Arabian Sea,2.2227,8.8702,258.31
2023-05-13T13:25:53.753608+00:00,13.69759,94.5103,Bay of Bengal,1.8727,6.7969,206.03
2025-12-08T04:10:55.593538+00:00,18.59885,81.95218,Bay of Bengal,1.6834,8.0239,215.04
2025-12-16T22:36:21.218816+00:00,6.49642,78.23174,Bay of Bengal,1.4001,7.5678,232.49
2024-03-22T09:49:06.751404+00:00,-1.77271,99.81957,Andaman Sea,2.0808,9.7596,178.28
2024-02-02T09:50:48.904490+00:00,8.82953,68.17356,Arabian Sea,1.8114,6.9084,228.75
2025-02-09T05:06:16.074942+00:00,11.67757,84.14302,Bay of Bengal,1.8183,7.2724,153.14
2025-12-15T15:50:13.709899+00:00,-1.87197,63.12422,Indian Ocean,0.9068,8.1223,254.81
2025-09-15T07:35:05.790843+00:00,14.06079,79.54333,Bay of Bengal,1.9749,8.3809,229.99
2025-01-29T08:02:05.693520+00:00,12.41242,89.30887,Bay of Bengal,1.6121,8.0726,200.39
2025-11-05T15:42:25.358542+00:00,11.05434,76.60621,Arabian Sea,2.1638,9.2553,239.71
2024-02-03T01:40:49.173373+00:00,10.96538,85.15477,Bay of Bengal,1.8284,8.8081,178.82
2023-04-21T22:27:19.385780+00:00,17.72599,81.33354,Bay of Bengal,1.9518,8.1801,183.98
2023-11-23T22:56:11.507033+00:00,3.94152,80.86066,Indian Ocean,2.3188,8.4188,256.96
2025-01-16T18:33:26.177531+00:00,13.93063,89.74955,Bay of Bengal,1.558,7.5467,163.04
2025-09-23T01:49:27.061433+00:00,0.23929,68.82354,Indian Ocean,2.5295,9.5307,244.08
2025-07-11T08:01:13.311227+00:00,16.04452,87.92309,Bay of Bengal,1.8935,10.1131,226.55
2023-12-08T23:38:21.216094+00:00,4.10555,71.38989,Indian Ocean,1.4628,8.2248,257.68
2024-10-21T15:14:02.366777+00:00,19.55478,63.54556,Arabian Sea,2.2781,8.3864,289.73
2023-08-04T12:26:26.816194+00:00,0.24915,81.39279,Indian Ocean,1.6274,8.1259,265.65
2025-06-05T11:23:56.590322+00:00,2.04709,93.60736,Andaman Sea,1.1379,7.3435,239.13
2024-07-22T20:28:21.001305+00:00,-0.4129,99.52448,Andaman Sea,1.7544,8.1515,288.5
2024-07-12T22:50:15.273490+00:00,11.76086,73.7446,Arabian Sea,1.8913,8.5902,229.53
2024-02-17T16:47:29.306704+00:00,11.72414,60.455,Arabian Sea,1.712,9.2699,209.12
2025-08-26T10:16:52.151086+00:00,10.29624,84.09553,Bay of Bengal,2.0478,8.6019,265.34
2024-04-05T08:25:08.587935+00:00,21.29164,69.1619,Arabian Sea,2.5713,10.6101,122.09
2024-07-17T11:00:05.578563+00:00,11.71166,84.32176,Bay of Bengal,1.7336,8.8289,239.34
2024-10-27T03:34:31.001004+00:00,-3.45806,61.49424,Indian Ocean,2.0234,8.0198,302.22
2025-03-08T15:12:30.247669+00:00,21.54744,77.90037,Arabian Sea,2.1008,9.8129,150.93
2024-05-18T14:23:35.434923+00:00,12.42924,92.24389,Bay of Bengal,1.8096,9.8808,212.73
2024-06-11T13:32:35.752202+00:00,23.85238,81.09781,Indian Ocean,1.7617,6.9609,244.14
2025-06-19T10:18:06.078120+00:00,14.75763,63.24626,Arabian Sea,1.8851,7.9299,186.14
2024-04-13T05:03:20.052009+00:00,23.22192,79.34396,Indian Ocean,2.547,10.9925,148.21
2025-07-17T18:09:31.145716+00:00,-3.82287,66.10003,Indian Ocean,1.5927,8.955,222.32
2023-01-03T15:59:23.138781+00:00,-0.42523,76.79905,Indian Ocean,1.3713,7.5522,204.74
2024-04-27T12:01:16.003807+00:00,-0.30566,67.36324,Indian Ocean,1.822,7.7173,173.18
2024-08-23T02:32:47.054781+00:00,-0.69358,77.14508,Indian Ocean,1.7297,8.2676,269.24
2024-02-19T00:44:03.029969+00:00,-2.62305,79.04564,Indian Ocean,2.2213,9.5418,147.51
2024-10-02T04:43:53.565055+00:00,12.2109,95.38409,Bay of Bengal,2.1712,8.2791,257.72
2023-06-01T20:30:12.555032+00:00,18.51787,69.25535,Arabian Sea,2.2295,9.3166,187.06
2023-09-02T07:40:21.039938+00:00,7.42445,88.20357,Bay of Bengal,1.5346,8.0424,275.82
2025-03-11T06:57:07.186952+00:00,-0.70374,68.57593,Indian Ocean,2.2573,9.4984,186.42
2024-05-10T10:31:54.311036+00:00,6.93308,97.58923,Bay of Bengal,1.8352,8.005,196.76
2023-09-02T13:09:46.177492+00:00,14.44099,85.04524,Bay of Bengal,1.4926,8.5659,232.65
2023-10-13T21:41:16.770924+00:00,5.15358,64.20959,Arabian Sea,2.0977,10.1673,288.85
2025-03-11T22:48:12.799913+00:00,17.87122,80.70225,Bay of Bengal,2.5938,9.5736,149.46
2023-10-31T11:41:57.936026+00:00,19.32811,90.89248,Bay of Bengal,1.754,7.6282,262.39
2025-04-03T05:29:55.779750+00:00,-2.74977,80.42641,Indian Ocean,2.1045,9.3723,142.25
2024-12-01T02:01:54.461121+00:00,-3.32802,88.6488,Indian Ocean,1.9537,8.5253,218.21
2025-08-10T03:40:54.400960+00:00,1.29138,98.01618,Andaman Sea,1.6421,6.9101,307.55
2023-05-26T14:13:15.328493+00:00,-3.1999,67.63866,Indian Ocean,1.5475,9.3804,185.32
2023-03-05T15:41:21.401637+00:00,15.11694,69.13798,Arabian Sea,1.5658,8.061,176.68
2023-05-30T19:47:11.658231+00:00,6.02004,64.17969,Arabian Sea,2.2477,8.2398,175.19
2023-08-07T04:35:14.204152+00:00,14.12125,77.13211,Arabian Sea,2.3283,9.1527,227.68
2023-09-19T22:31:57.242029+00:00,16.22719,74.7613,Arabian Sea,2.4106,9.9403,264.51
2025-03-17T11:18:03.814484+00:00,-0.61212,66.38704,Indian Ocean,2.1245,9.8104,216.86
2023-09-09T19:42:17.653567+00:00,0.27154,66.61366,Indian Ocean,1.7517,9.4124,282.09
2025-06-18T05:41:18.111175+00:00,7.28109,76.54405,Arabian Sea,1.0921,7.5996,224.52
2024-02-23T19:39:18.948477+00:00,19.59887,65.58245,Arabian Sea,1.9227,9.5109,184.32
2025-06-30T18:11:23.716402+00:00,-3.98904,60.69692,Indian Ocean,1.5167,8.7676,177.8
2024-09-19T03:55:06.367166+00:00,17.38748,99.18009,Bay of Bengal,1.658,7.1935,278.91
2023-05-26T19:23:01.058692+00:00,3.4674,97.96236,Andaman Sea,2.1717,8.5415,204.13
2024-07-22T09:02:13.510616+00:00,2.19709,76.1318,Indian Ocean,1.7901,8.4577,220.2
2023-04-30T04:02:38.210671+00:00,2.38175,60.7192,Indian Ocean,2.1048,10.3161,178.46
2023-05-09T10:26:05.704247+00:00,20.22876,88.86093,Bay of Bengal,1.7406,6.8184,178.64
2025-03-02T11:03:44.548370+00:00,8.75888,82.39288,Bay of Bengal,2.2163,9.4632,179.67
2025-02-20T09:22:24.660083+00:00,0.55108,95.00765,Andaman Sea,2.0258,8.0043,177.72
2023-08-29T11:14:40.472999+00:00,2.76026,72.22062,Indian Ocean,2.0577,8.8198,244.19
2024-07-03T19:45:36.544453+00:00,6.83991,78.69105,Bay of Bengal,1.5076,8.6201,208.71
2023-04-27T10:34:24.064667+00:00,0.00411,60.45376,Indian Ocean,1.9703,8.3956,160.59
2025-04-02T09:13:56.073654+00:00,3.60677,60.40075,Indian Ocean,1.5388,8.8676,176.79
2024-11-28T17:24:56.175115+00:00,4.58065,97.39914,Andaman Sea,1.8308,9.095,181.68
2024-03-25T02:23:54.459432+00:00,8.19299,63.5354,Arabian Sea,2.3748,8.0046,156.76
2023-06-07T06:46:27.204753+00:00,10.03786,90.5038,Bay of Bengal,2.1679,8.7842,238.05
2024-02-14T20:41:24.211260+00:00,23.85194,95.67931,Indian Ocean,2.1016,9.7513,155.49
2024-11-30T17:16:06.858693+00:00,23.52398,67.2124,Arabian Sea,2.3345,10.1152,300.57
2024-05-03T17:28:42.647742+00:00,9.46628,76.08359,Arabian Sea,2.4027,8.3427,193.11
2025-04-23T02:13:27.237371+00:00,-0.43636,74.53721,Indian Ocean,1.9623,8.6128,139.27
2025-12-04T16:26:19.372086+00:00,-1.425,70.50972,Indian Ocean,1.5175,7.7432,279.5
2025-06-03T20:04:01.467812+00:00,23.60271,93.5403,Indian Ocean,1.6422,8.1877,238.03
2025-10-09T09:26:23.126008+00:00,21.27264,74.05308,Arabian Sea,1.4228,8.449,258.85
2023-10-26T03:21:28.790545+00:00,-0.00233,87.06719,Indian Ocean,2.0431,8.0772,259.85
2024-01-13T13:57:52.497475+00:00,5.73973,91.5786,Bay of Bengal,1.3093,8.9045,185.28
2024-03-29T22:16:41.728066+00:00,0.90973,78.69982,Indian Ocean,1.8903,8.4574,182.19
2023-09-17T18:56:49.320025+00:00,5.99873,77.66623,Arabian Sea,1.928,7.9795,253.14
2024-09-22T03:35:06.320120+00:00,23.78275,64.66523,Arabian Sea,2.0558,9.6537,274.02
2025-01-18T14:37:06.997650+00:00,0.73435,92.88106,Andaman Sea,1.3885,8.4105,199.14
2025-03-03T20:01:19.503129+00:00,17.53902,61.98932,Arabian Sea,2.4823,10.513,206.89
2025-09-12T14:56:13.401170+00:00,21.51691,92.8843,Bay of Bengal,2.2863,7.7569,233.19
2023-02-11T18:30:54.791441+00:00,1.58377,93.73792,Andaman Sea,1.594,7.4826,186.34
2024-09-06T09:02:11.612219+00:00,12.99165,66.3875,Arabian Sea,2.4608,8.2379,239.94
2023-08-23T07:17:19.189982+00:00,4.20725,91.84509,Andaman Sea,1.5617,7.8023,278.23
2024-03-22T07:31:02.008724+00:00,7.29514,64.72698,Arabian Sea,2.1975,7.7936,171.77
2023-01-18T11:45:46.119224+00:00,21.23152,88.20601,Bay of Bengal,1.9495,9.0704,162.54
2023-03-28T09:28:56.357714+00:00,-1.50822,93.96875,Andaman Sea,1.8544,9.635,164.85
2024-12-11T07:07:35.810496+00:00,-0.8645,73.57599,Indian Ocean,1.6747,8.872,240.75
2024-10-01T01:16:00.638224+00:00,2.21821,95.22328,Andaman Sea,2.4539,9.4233,251.41
2025-10-18T18:45:22.119626+00:00,8.44877,74.87615,Arabian Sea,2.2674,9.778,293.52
2023-10-24T19:21:10.084165+00:00,-0.10354,82.42334,Indian Ocean,1.6697,8.4478,238.64
2023-09-14T08:13:48.089295+00:00,2.71131,70.97977,Indian Ocean,2.2687,9.1095,249.99
2023-08-13T22:23:32.447407+00:00,20.1544,63.9861,Arabian Sea,2.2752,8.6509,233.2
2025-04-19T12:16:45.155855+00:00,21.58818,91.18047,Bay of Bengal,1.9119,8.5642,149.9
2024-07-24T11:48:06.753457+00:00,1.81062,95.30564,Andaman Sea,1.8248,8.2457,272.67
2024-08-08T09:11:51.703989+00:00,7.1948,99.94089,Bay of Bengal,2.3532,8.5882,296.54
2024-05-20T00:23:57.602439+00:00,2.81641,93.84943,Andaman Sea,2.0612,8.7152,188.77
2024-10-29T04:56:33.197620+00:00,1.18867,85.44974,Indian Ocean,2.4178,8.9916,256.91
2023-05-12T21:24:46.970191+00:00,-0.91264,91.22472,Andaman Sea,2.0929,8.6302,179.01
2025-05-04T05:31:47.219584+00:00,9.97591,68.03044,Arabian Sea,1.8972,7.6707,167.68
2025-02-24T11:52:44.157835+00:00,3.39357,86.61111,Indian Ocean,1.9197,7.6362,185.21
2024-12-07T08:03:43.231432+00:00,18.34781,94.69501,Bay of Bengal,1.5931,9.1121,166.81
2023-01-16T03:21:19.758178+00:00,7.16886,82.69546,Bay of Bengal,1.5822,7.523,179.94
2023-10-07T13:48:46.949326+00:00,17.2053,86.07676,Bay of Bengal,2.6852,9.7554,276.52
2024-04-15T10:54:04.940589+00:00,16.32383,98.24815,Bay of Bengal,2.1559,9.0254,168.89
2025-09-12T23:59:58.167333+00:00,14.70171,87.87819,Bay of Bengal,2.0264,8.5695,274.46
2025-12-15T07:31:12.305763+00:00,8.2059,81.81141,Bay of Bengal,1.6673,7.6104,249.44
2025-11-06T00:03:10.719632+00:00,-1.47082,96.07328,Andaman Sea,1.6551,8.6537,226.5
2025-10-15T01:11:09.941623+00:00,2.12061,74.12417,Indian Ocean,2.1783,11.3595,238.83
2023-09-13T15:25:16.946136+00:00,10.81816,62.79903,Arabian Sea,2.4025,9.3884,242.7
2024-08-13T23:55:55.198501+00:00,9.16324,77.44985,Arabian Sea,1.9539,10.0469,246.25
2024-08-14T20:27:40.259369+00:00,10.129,79.60592,Bay of Bengal,1.8984,8.2712,300.22
2023-04-22T17:09:35.506992+00:00,-3.95985,80.41503,Indian Ocean,2.44,8.9115,173.61
2023-03-26T18:18:39.680918+00:00,9.99755,92.66304,Bay of Bengal,1.8505,7.4439,157.89
2023-04-17T01:20:53.578413+00:00,23.32048,65.07097,Arabian Sea,2.1208,9.7875,164.04
2024-01-04T21:35:21.230291+00:00,13.04826,69.56476,Arabian Sea,1.5372,8.7435,222.55
2023-02-18T04:40:42.440727+00:00,0.46308,85.35353,Indian Ocean,2.2013,7.1035,190.7
2024-03-11T02:31:27.140699+00:00,22.82887,89.30317,Indian Ocean,2.2368,10.1749,198.56
2025-02-10T06:29:10.835614+00:00,-2.27117,87.43755,Indian Ocean,2.0146,8.5706,199.03
2025-08-11T00:48:02.708062+00:00,22.09965,79.46917,Indian Ocean,2.0274,8.7317,253.1
2025-09-12T01:20:53.939329+00:00,16.93447,87.86612,Bay of Bengal,2.3319,10.6889,296.97
2025-12-16T18:53:40.706796+00:00,9.24861,74.41669,Arabian Sea,1.4498,8.9424,258.33
2023-02-07T12:31:35.914262+00:00,1.78378,76.20618,Indian Ocean,2.0392,9.6704,219.6
2024-04-02T11:24:28.878332+00:00,-0.25693,95.2425,Andaman Sea,2.3179,8.7768,167.46
2025-11-11T23:50:57.723857+00:00,6.28852,67.95375,Arabian Sea,2.2551,9.4443,250.47
2025-03-27T17:11:46.857758+00:00,22.254,95.55722,Indian Ocean,2.2924,9.3171,164.47
2024-10-05T02:47:34.137672+00:00,17.54001,94.70614,Bay of Bengal,1.9522,8.3772,256.31
2025-01-26T19:22:15.841324+00:00,19.52398,93.54366,Bay of Bengal,1.948,8.2728,166.81
2023-12-26T03:39:18.754195+00:00,-3.41966,67.58474,Indian Ocean,1.0232,6.57,278.66
2023-02-19T07:56:58.957858+00:00,6.66052,76.25323,Arabian Sea,1.9422,8.4083,183.24
2023-05-17T12:56:43.810677+00:00,13.70471,98.73609,Bay of Bengal,1.7418,8.6518,250.34
2023-09-04T06:26:08.823018+00:00,7.46918,98.06233,Bay of Bengal,2.4953,10.8821,276.06
2024-09-22T11:00:02.404035+00:00,5.23698,65.84873,Arabian Sea,2.3482,8.2147,277.76
2024-09-17T13:04:17.346636+00:00,-2.42873,72.99452,Indian Ocean,2.0782,8.1123,275.54
2023-07-15T01:52:36.343375+00:00,23.157,70.46274,Arabian Sea,1.9332,8.3125,219.9
2024-07-12T08:26:54.439407+00:00,-2.2792,90.47686,Indian Ocean,1.6917,9.016,243.85
2023-10-13T23:18:23.001146+00:00,10.784,88.81139,Bay of Bengal,1.6914,9.0311,294.93
2023-04-16T18:27:22.020339+00:00,22.17206,87.83051,Indian Ocean,2.2616,9.2099,143.71
2023-07-10T10:39:35.083811+00:00,1.58093,75.1523,Indian Ocean,0.8427,7.5946,204.99
2025-06-01T20:17:43.340713+00:00,14.3061,78.47282,Bay of Bengal,1.6123,7.7172,215.45
2023-09-07T14:56:49.566176+00:00,2.55341,64.8372,Indian Ocean,2.1099,9.0033,293.1
2023-10-04T20:55:16.509342+00:00,2.11131,77.64015,Indian Ocean,1.7106,7.0234,253.07
2025-09-30T11:53:17.087229+00:00,19.06357,76.02225,Arabian Sea,2.323,8.0429,284.03
2023-06-08T03:20:11.869261+00:00,23.83357,68.31938,Arabian Sea,1.9663,9.6087,193.25
2025-04-07T23:28:01.942773+00:00,1.51078,89.75196,Indian Ocean,2.3187,8.8211,196.25
2025-03-07T21:10:28.125882+00:00,8.11128,85.63935,Bay of Bengal,1.9695,8.3831,182.13
2025-01-21T01:26:14.684674+00:00,0.89069,66.67742,Indian Ocean,1.2608,6.4398,228.71
2025-05-18T23:50:28.505604+00:00,-0.78981,90.0668,Andaman Sea,2.4551,10.3046,188.96
2024-04-20T17:06:23.700074+00:00,0.78286,74.68252,Indian Ocean,2.2117,8.3597,145.04
2023-01-31T03:01:49.114718+00:00,10.65799,94.44002,Bay of Bengal,2.1055,7.5785,143.5
2023-07-23T07:26:27.968941+00:00,22.54831,73.3579,Arabian Sea,2.257,8.735,198.91
2024-10-09T02:27:19.850995+00:00,-4.08317,61.52663,Indian Ocean,2.4332,8.5867,267.39
2024-01-04T09:53:02.672606+00:00,21.06038,78.08957,Bay of Bengal,1.7856,7.4203,238.34
2023-01-25T12:30:29.383815+00:00,-2.34997,98.94113,Indian Ocean,1.6853,9.118,171.72
2023-03-16T00:42:11.710315+00:00,7.25544,80.2239,Bay of Bengal,1.5802,8.0615,168.13
2024-03-30T13:50:02.278498+00:00,-3.67956,81.22608,Indian Ocean,2.4185,9.9301,173.1
2024-04-01T10:50:51.432998+00:00,22.76113,87.59852,Indian Ocean,2.171,8.5016,152.88
2025-08-27T06:19:30.013634+00:00,0.53392,88.55219,Indian Ocean,1.9069,9.1315,235.82
2025-01-13T17:07:21.525448+00:00,1.757,96.54794,Andaman Sea,1.3252,7.9806,189.04
2024-11-22T10:26:54.727871+00:00,6.84805,70.55,Arabian Sea,1.9755,7.6995,267.73
2023-08-27T09:56:47.751481+00:00,9.5424,72.07247,Arabian Sea,2.3405,10.0819,240.59
2023-03-27T06:00:36.435596+00:00,10.26965,86.31435,Bay of Bengal,2.0238,9.4245,152.57
2023-04-07T01:50:26.956334+00:00,9.58521,76.70258,Arabian Sea,2.2851,8.5037,161.46
2023-04-18T14:22:47.313002+00:00,8.24856,66.03346,Arabian Sea,2.1519,7.7617,211.14
2025-02-22T04:51:55.530733+00:00,8.39135,75.72906,Arabian Sea,2.0004,7.8718,178.63
2024-09-18T22:06:05.736352+00:00,10.84154,97.95906,Bay of Bengal,2.5946,8.268,277.68
2023-06-27T09:51:21.657019+00:00,4.57052,62.05186,Indian Ocean,1.5493,8.3431,185.26
2024-04-30T17:11:40.439991+00:00,13.21135,60.41428,Arabian Sea,2.4886,9.6625,168.37
2024-12-25T00:02:57.828607+00:00,4.79703,78.51355,Indian Ocean,1.4302,8.4352,242.52
2023-02-21T21:43:51.098087+00:00,14.9884,97.00218,Bay of Bengal,1.8349,9.8371,173.95
2023-11-26T09:35:05.973682+00:00,-4.66987,75.83336,Indian Ocean,1.5977,8.9673,277.26
2024-12-01T00:53:38.950068+00:00,1.6949,98.38062,Andaman Sea,1.567,7.4762,215.81
2023-04-12T14:20:02.898106+00:00,9.2634,67.15846,Arabian Sea,2.0191,8.6072,174.26
2024-04-08T19:59:11.679569+00:00,5.57742,80.60485,Bay of Bengal,2.521,9.406,161.13
2024-09-12T17:31:09.782986+00:00,17.8552,77.50758,Arabian Sea,2.6245,9.2497,262.06
2025-09-02T06:06:44.402780+00:00,22.86363,91.93727,Indian Ocean,1.1865,6.9665,256.88
2024-08-17T14:42:57.669201+00:00,12.58108,76.80556,Arabian Sea,2.3754,8.4865,257.03
2024-11-02T12:44:59.367269+00:00,18.34446,93.84205,Bay of Bengal,2.5888,9.8227,240.01
2025-03-21T20:49:48.784582+00:00,6.49155,82.51322,Bay of Bengal,2.2406,8.6313,178.65
2023-04-15T09:02:11.345858+00:00,11.60314,86.55814,Bay of Bengal,2.4113,9.8162,155.25
2023-01-12T10:06:52.924458+00:00,-1.96817,61.21756,Indian Ocean,1.3597,7.8106,249.64
